id ra dec z_peak lmass SFR_tot
27656 150.34515 1.7852314 2.1407 10.21 48.842
27707 150.15511 1.785903 2.1007 10.05 49.036
27858 150.00552 1.7878582 1.8426 10.4 91.324
27871 150.24924 1.7885842 2.0497 10.67 61.725
27874 150.01614 1.7858591 2.1203 10.45 70.897
27885 150.11436 1.7877764 1.8177 10.44 29.319
27886 150.06773 1.7884696 1.9591 11.12 167.793
27893 150.03999 1.7889521 1.8841 10.18 49.061
27949 150.33687 1.7896819 1.8008 10.13 0.767
27970 149.9218 1.7898272 1.8178 10.66 0.395
27980 149.93221 1.7904658 1.9652 10.76 65.849
28047 150.07776 1.7915843 1.8636 10.33 0.837
28058 150.36635 1.7915034 1.8543 10.21 46.103
28084 150.26666 1.7916139 1.9432 10.91 167.68
28120 150.19099 1.7915388 1.8737 10.46 4.835
28121 150.24307 1.7915905 1.9261 11.19 124.151
28155 150.26624 1.7928011 2.0158 10.38 35.733
28163 150.32904 1.792959 1.9788 10.24 29.961
28170 150.01868 1.7931182 2.0721 10.61 47.815
28198 150.32811 1.793232 1.9514 10.01 43.824
28209 150.10893 1.7930073 2.1337 10.49 24.748
28246 150.13885 1.7939053 2.0995 10.15 0.425
28296 150.27563 1.7939473 1.8057 10.54 233.007
28355 150.18974 1.7951651 1.8324 10.47 49.351
28391 150.19621 1.7951195 1.8335 10.18 20.996
28441 150.32945 1.7954226 2.0718 10.9 8.173
28489 150.35904 1.7975782 2.1918 10.15 1.423
28525 150.14818 1.7974538 1.9185 10.17 29.578
28566 149.90944 1.7980525 1.8069 10.69 110.423
28643 150.20815 1.7987614 1.818 10.75 1.744
28720 150.26144 1.8004713 2.1767 11.02 212.422
28808 149.97955 1.8015866 2.0872 10.6 95.759
28837 150.17731 1.801481 2.124 10.5 57.161
28888 150.05136 1.8028719 1.9214 10.15 35.269
28891 149.9444 1.8036634 2.0481 10.09 0.733
28925 150.33229 1.8036237 1.901 10.27 62.888
28991 150.19562 1.8052173 1.8684 10.37 18.296
29046 150.29083 1.8048778 1.9048 11.01 54.432
29175 150.13853 1.8070221 2.0999 10.17 41.34
29195 150.32684 1.8075092 1.9258 10.04 0.928
29206 150.2473 1.8074411 2.1662 10.27 24.96
29228 150.33141 1.8065255 1.8196 11.11 26.037
29257 150.12775 1.8080407 2.1862 10.17 41.295
29260 149.93858 1.8077496 2.1992 10.21 57.22
29278 150.27325 1.8076645 2.0209 10.44 2.046
29283 150.12874 1.8080869 2.0705 10.12 9.937
29379 150.23045 1.8085219 1.9735 11.06 317.619
29408 150.27917 1.8103359 2.0413 10.34 0.811
29412 150.28696 1.8098862 1.8426 10.67 3.969
29515 150.24013 1.8111726 1.871 10.57 40.615
29581 150.05119 1.8117063 2.0535 10.73 9.866
29594 150.1927 1.8117297 2.1179 10.25 9.475
29596 150.13879 1.8109107 1.9248 10.99 181.545
29621 150.26657 1.8132392 2.0463 10.3 126.986
29672 150.34985 1.8128799 1.8018 10.77 8.887
29694 150.32031 1.8140354 1.927 10.65 10.246
29717 150.1432 1.8145359 1.9456 10.52 0.826
29729 150.14079 1.8145454 2.0631 10.67 76.688
29768 150.36371 1.8147758 2.1614 10.21 36.485
29790 150.12852 1.8150038 1.8968 10.33 131.016
29802 150.12585 1.8140706 2.0027 10.06 35.355
29841 150.01846 1.8128744 1.8599 10.96 186.447
29980 150.01495 1.8181636 1.9073 10.36 1.433
29983 150.20789 1.8174083 1.8228 10.74 1.651
30074 150.32512 1.8185385 2.0432 10.98 5.037
30109 150.0925 1.8195225 1.8032 10.77 2.556
30162 150.25441 1.8204938 1.8237 10.99 12.31
30177 150.25053 1.8209367 2.0246 10.22 76.972
30179 150.15961 1.8208181 1.9918 10.1 82.388
30208 150.16895 1.8216377 2.1541 10.11 37.131
30231 150.35538 1.8206395 2.1932 10.48 92.15
30335 150.12611 1.8226887 1.9088 10.31 73.354
30347 150.01842 1.8223593 1.8101 10.61 132.367
30383 150.31897 1.8237374 1.9021 10.24 63.488
30418 150.15715 1.8240294 1.8391 10.16 48.938
30426 150.18053 1.8235933 1.9772 10.04 74.999
30563 149.97801 1.8261425 1.8836 10.15 66.99
30587 149.90186 1.8259996 1.9236 10.1 28.746
30588 150.0079 1.8260674 2.1704 10.9 118.286
30614 150.29474 1.8270546 1.9411 10.04 17.585
30645 150.02982 1.8278201 1.9215 10.16 4.717
30671 150.14816 1.828196 2.0797 10.27 17.849
30681 149.92982 1.8284403 1.84 10.07 0.264
30725 149.97816 1.8284802 1.9891 10.23 63.063
30762 150.12636 1.8292049 1.9941 10.03 29.779
30841 150.34244 1.8292183 2.0011 11.01 260.412
30861 149.90482 1.8303843 1.8754 10.32 189.848
30955 150.23389 1.8319252 2.0722 10.16 44.191
30959 150.18654 1.8316344 1.8251 10.03 29.109
30967 150.33498 1.8319703 2.1418 10.39 29.857
30991 150.35596 1.8318244 1.8638 10.29 91.243
31028 150.11552 1.8319119 1.9541 10.69 14.007
31067 150.32022 1.8314921 2.0176 10.7 211.877
31109 149.94269 1.8336303 1.913 10.12 46.789
31123 150.33862 1.833764 1.8971 10.26 32.613
31147 150.06059 1.8327433 2.0781 10.06 65.687
31183 149.9987 1.834529 1.8117 10.43 161.873
31214 149.98283 1.8353641 2.1288 10.41 44.064
31218 150.33534 1.835006 2.1491 10.34 45.337
31225 150.32378 1.8350881 2.1671 10.3 122.767
31306 150.3577 1.8356236 2.0857 10.45 99.037
31353 150.25661 1.837315 1.8615 10.05 72.9
31385 150.33711 1.8366407 1.9707 10.41 43.768
31412 149.98917 1.8370789 1.8222 10.79 4.044
31470 150.3374 1.8387942 1.9174 10.42 64.591
31499 149.96288 1.8390754 1.9941 10.4 35.375
31526 150.1194 1.838712 1.9449 10.09 105.832
31547 150.131 1.8386585 1.9722 10.35 54.86
31636 149.98322 1.8409359 1.9008 10.42 52.484
31660 149.95473 1.841327 1.9069 10.03 60.668
31728 150.35648 1.8423246 2.1007 10.64 132.389
31753 150.356 1.8418969 1.8508 10.9 166.746
31799 150.08308 1.8425967 2.0157 11.07 181.025
31829 150.358 1.8429323 2.1822 11.17 368.513
31853 150.05602 1.8441045 2.0251 10.12 29.991
31903 150.27959 1.8444308 1.8244 10.26 0.468
31913 149.98082 1.8445899 1.8271 10.16 23.121
31914 150.36734 1.8442042 2.1078 10.51 93.845
31961 150.3407 1.8450508 1.9502 10.77 2.218
31984 149.90466 1.8456204 1.9147 10.19 26.589
31995 150.21452 1.8456867 2.0078 10.19 12.639
32000 150.04311 1.8440543 1.9647 11.29 46.918
32079 150.3286 1.846646 1.976 10.24 90.085
32089 150.09909 1.8468317 1.8608 10.35 19.061
32099 150.20882 1.8469185 2.1285 10.43 118.55
32160 150.30859 1.8477602 2.1633 10.71 112.873
32185 150.27766 1.8482054 2.0368 11.15 0.767
32449 150.27956 1.8519248 2.1798 10.65 112.433
32493 150.36629 1.852013 2.1066 11.09 16.016
32589 150.33833 1.8544942 1.9402 10.3 56.049
32606 150.32468 1.8539058 1.96 10.52 130.339
32667 150.36713 1.8552446 1.8329 10.58 143.879
32670 150.33289 1.855316 1.9809 10.34 58.791
32699 150.27457 1.8556513 1.8143 10.35 9.109
32797 150.24236 1.8577111 1.9595 10.03 8.638
32903 149.93777 1.8583556 2.1644 10.87 15.151
32945 150.00537 1.8599194 1.9199 10.69 0.467
32984 150.09465 1.8602 1.8212 10.29 50.854
32988 150.24228 1.8595473 1.9556 11.09 33.732
33019 150.36787 1.8606737 2.0397 10.56 77.906
33057 150.30272 1.8609757 2.0338 10.18 20.375
33079 149.9825 1.8618826 2.1214 10.03 0.951
33108 150.09511 1.8612523 1.9849 10.93 175.606
33167 150.09586 1.8621649 2.0908 11.07 123.176
33185 150.08913 1.8623352 1.8511 10.53 47.417
33243 150.1496 1.8618319 1.8225 10.2 12.683
33248 150.06281 1.8630663 1.9931 10.84 36.265
33265 149.97803 1.8635466 2.0512 10.52 97.551
33338 150.14781 1.8646197 2.0618 10.28 0.785
33344 150.28831 1.8654746 2.0782 10.66 105.913
33347 150.26904 1.8649184 2.1059 10.66 20.622
33357 150.29807 1.865164 2.0001 10.09 53.389
33407 150.31296 1.8653843 1.9041 10.44 56.799
33493 150.33208 1.8660133 1.8913 10.5 150.081
33499 150.36629 1.8671571 2.1881 10.45 37.119
33512 150.00938 1.8674132 1.8894 10.38 58.7
33542 150.25456 1.8680239 2.074 10.6 2.198
33569 150.14789 1.8678102 2.0976 10.45 137.907
33572 150.03644 1.8676274 1.8602 11.11 60.073
33579 149.91879 1.8689796 1.8382 10.27 73.796
33655 150.07889 1.8695153 2.1517 10.03 27.499
33661 150.0752 1.869702 2.1511 10.85 1.208
33676 150.23367 1.8694066 2.151 10.52 126.166
33727 150.26414 1.8692175 1.9358 10.64 153.761
33810 150.07628 1.8717138 2.1557 10.71 133.676
33833 150.10687 1.8720224 2.1898 10.55 14.965
33861 150.0419 1.8718829 1.9315 10.54 2.904
33885 150.06731 1.8728575 1.9383 10.34 21.036
33908 150.33463 1.8726099 1.9299 10.78 186.268
33914 150.14937 1.8717036 2.0352 11.1 200.723
33928 149.9035 1.8732389 1.9119 10.51 1.282
33931 150.36752 1.8734947 2.152 10.27 54.943
34086 150.01625 1.8759836 1.852 10.32 0.279
34089 150.23172 1.874892 1.8231 10.79 38.304
34100 150.27586 1.8756022 2.0184 10.07 52.16
34110 150.25079 1.8758976 1.899 10.1 46.871
34112 150.02695 1.876058 1.8275 10.03 1.504
34125 150.03279 1.8760217 1.9425 10.45 68.378
34135 149.96835 1.8756481 1.8575 11.03 199.157
34152 150.03346 1.8757392 1.8081 10.88 1.044
34167 150.29944 1.8764857 2.1546 10.75 217.173
34273 150.16704 1.8776363 1.8257 10.32 81.738
34297 150.24838 1.8779886 1.8311 10.82 7.925
34354 150.33324 1.8792783 1.8024 10.71 31.903
34437 150.24071 1.8799427 1.9216 10.39 124.03
34497 150.02 1.8806258 2.0258 10.41 66.84
34549 150.00989 1.8811404 1.8881 10.57 9.109
34727 150.02765 1.883773 1.9789 11.05 4.208
34831 150.23729 1.8850564 1.8951 10.12 102.571
34845 150.02461 1.885939 2.1571 10.21 2.848
34858 150.34 1.885814 1.9859 10.09 36.84
35017 150.20955 1.8883625 2.0851 10.83 54.658
35104 149.91493 1.8887264 1.9245 10.95 170.233
35127 150.04602 1.887333 1.9547 11.12 180.951
35159 149.92416 1.8892483 1.8106 10.55 92.93
35206 150.11172 1.8885307 1.839 10.12 39.222
35221 150.17554 1.8884315 1.8104 11.21 264.461
35272 150.01657 1.8914876 1.9784 10.36 61.647
35321 149.9101 1.8924093 1.992 10.81 126.037
35361 149.90446 1.8922156 2.0826 10.96 11.22
35373 150.33231 1.8930846 1.9821 10.36 77.48
35387 150.02972 1.8931414 1.959 10.73 0.56
35463 150.09813 1.8944976 2.008 10.01 36.162
35508 150.1097 1.8948287 1.811 10.26 64.724
35534 150.05804 1.8931179 1.8922 10.79 183.335
35595 149.9837 1.8966434 2.1726 10.85 83.906
35600 149.95428 1.8960534 1.8494 10.06 38.125
35670 150.26468 1.8970516 1.9058 10.22 76.443
35671 150.00237 1.896373 1.9744 10.81 185.483
35717 150.04388 1.8982286 1.831 10.5 39.624
35750 150.16336 1.8983284 2.0687 10.62 1.843
35814 149.92039 1.8996104 1.991 10.03 1.328
35817 150.14172 1.899262 2.1158 10.5 123.613
35822 150.21718 1.8993382 1.925 10.56 110.006
35891 149.91708 1.8998913 1.8543 10.69 244.708
36000 150.1993 1.9023356 2.076 10.24 54.195
36004 149.99808 1.9022191 2.0513 10.67 4.977
36054 150.09995 1.9018986 1.8421 10.58 82.312
36108 149.92397 1.9028705 1.9661 10.44 103.051
36125 149.96648 1.9040344 1.862 10.03 2.732
36157 149.92345 1.9037931 1.9941 11.04 103.97
36202 150.31345 1.9047796 1.8106 10.79 108.734
36244 150.1609 1.9057966 2.1004 10.24 55.593
36249 150.03203 1.9057131 2.1125 10.1 21.151
36252 149.99229 1.905201 1.8018 10.26 41.502
36292 150.23386 1.9060482 2.1539 10.19 62.413
36368 150.32262 1.9077908 2.006 10.26 1.101
36480 149.90295 1.9086113 2.0082 10.83 96.425
36500 150.06451 1.9094318 2.0201 10.59 132.906
36549 150.15465 1.909569 2.1305 10.39 63.688
36554 150.002 1.91034 1.8863 10.56 108.53
36588 150.32857 1.9105031 1.8648 10.4 28.2
36604 149.9846 1.9106245 2.1714 10.82 1.66
36609 149.94189 1.9108397 1.8035 10.35 0.628
36747 150.35381 1.9123915 2.1392 10.56 31.55
36843 149.90848 1.9140657 2.0208 10.02 20.18
36922 150.00319 1.9153214 1.8209 10.57 0.757
36931 149.99252 1.9156671 2.0037 10.08 65.193
36945 150.29939 1.9154613 2.0399 11.08 1.924
36973 150.19395 1.9160379 2.0873 10.08 4.423
37010 149.98709 1.9160753 1.9994 10.32 112.659
37031 150.33972 1.9167954 2.1176 10.52 73.919
37053 150.19128 1.9173146 2.0015 10.08 8.881
37101 150.0603 1.9178441 1.8457 10.37 2.005
37112 150.2778 1.91761 2.082 10.07 32.309
37113 150.04832 1.9177247 1.8511 10.71 1.389
37122 149.94118 1.917973 1.8356 10.66 3.05
37207 149.92747 1.9170979 1.9527 11.54 314.422
37213 150.15343 1.9196193 2.0375 10.74 112.947
37221 150.06528 1.9195119 1.8995 10.46 113.048
37261 150.02013 1.9203999 2.1666 10.19 12.075
37309 149.95174 1.9200873 1.9084 10.85 129.588
37328 149.91592 1.9213334 1.863 10.32 3.493
37375 150.04965 1.9218544 1.8194 10.5 33.948
37385 149.90921 1.9208994 1.8446 10.86 8.195
37467 149.94435 1.9233378 2.1117 10.44 79.481
37481 149.90973 1.9234037 1.8461 10.16 25.331
37507 149.93912 1.9230624 1.8938 10.2 65.981
37512 150.16296 1.923945 2.0981 10.21 73.154
37533 150.28812 1.924439 1.8838 10.33 0.547
37590 150.0274 1.9243351 1.9667 11.01 126.449
37608 150.36655 1.9253091 1.8905 10.18 29.977
37609 150.04041 1.925023 1.9483 10.56 31.732
37610 149.93294 1.9251362 1.901 10.4 55.376
37622 149.90715 1.9254167 1.9999 10.34 0.523
37733 150.35374 1.9266255 1.8288 10.67 165.865
37741 150.29378 1.9274372 1.9588 10.16 0.571
37842 150.29231 1.9291773 1.8503 10.5 79.232
37876 150.29532 1.9294559 2.0105 10.5 6.356
38008 150.04709 1.9313202 2.0461 10.66 38.899
38027 149.937 1.9308603 1.8354 10.94 46.112
38034 150.18152 1.9307683 1.8684 11.08 50.785
38038 150.3327 1.9312541 1.9532 10.89 101.113
38193 150.35136 1.9335179 1.8292 10.67 69.936
38329 150.10323 1.9362047 1.8684 10.18 37.725
38332 150.14961 1.9346739 1.9624 11.09 166.69
38333 150.0294 1.9356545 1.8405 10.25 1.835
38391 149.9948 1.9363171 1.8829 10.29 1.722
38406 150.10524 1.9366055 2.1475 10.86 9.097
38422 149.99637 1.9373742 1.861 10.22 1.646
38457 150.05925 1.9376605 2.1118 10.58 76.135
38476 150.17627 1.9378197 1.8666 10.32 4.083
38571 150.29646 1.9390082 1.9703 10.77 173.848
38586 150.24245 1.9397724 1.8785 10.31 0.577
38606 150.02538 1.9393712 2.1137 10.76 22.405
38611 149.97565 1.9396349 1.9455 10.21 50.562
38623 150.34743 1.939849 2.189 10.6 75.478
38626 150.35242 1.9399397 1.9154 10.55 39.959
38639 150.1832 1.9403836 1.8043 10.35 1.679
38645 150.16457 1.9396421 2.1668 10.15 3.139
38652 149.95718 1.9401588 1.8882 11.0 78.142
38656 150.02632 1.9398175 2.0395 10.01 37.981
38664 150.17609 1.9409074 1.9799 10.25 1.067
38775 150.36398 1.941511 1.8152 10.41 19.563
38846 150.12086 1.9428725 2.0105 10.17 52.868
38895 150.06296 1.9427147 2.1656 10.49 237.459
38904 150.22636 1.9427484 1.9804 11.07 133.732
38913 150.09248 1.9427629 2.0391 11.05 142.558
38940 150.3528 1.9418201 1.8088 11.23 15.239
38948 150.06427 1.9439677 2.1726 10.36 7.055
38984 149.96404 1.9443561 2.013 10.41 52.994
38993 150.08226 1.9442806 1.9136 10.27 24.345
39054 149.93159 1.9454499 2.1672 10.14 2.747
39074 150.05774 1.9442616 2.0208 11.07 268.131
39075 150.15964 1.9458246 2.1219 10.57 1.209
39120 150.09319 1.9464325 1.812 10.71 61.904
39127 150.29485 1.9462882 1.9226 10.03 57.981
39128 150.17775 1.9465657 2.1385 10.73 0.836
39166 149.94699 1.9461509 1.9621 10.9 3.755
39180 150.09241 1.9461154 1.8065 10.76 29.327
39197 150.29919 1.9468666 2.1579 10.89 126.978
39224 150.31033 1.9469665 2.1795 10.96 143.061
39243 150.33267 1.9474404 2.0362 10.93 106.307
39257 149.95766 1.9473209 1.8212 10.74 105.186
39388 150.05379 1.9463451 1.8572 10.71 66.708
39439 150.23051 1.9502784 2.0876 10.51 234.051
39461 150.07967 1.9509065 2.009 10.09 1.96
39467 150.16 1.9508179 1.8781 10.08 54.161
39470 150.06499 1.9501121 1.8215 11.04 4.881
39472 150.04974 1.9505267 1.953 10.56 89.734
39595 150.15198 1.9522173 1.8897 10.03 46.89
39648 150.06914 1.952794 1.8584 10.11 4.136
39713 150.34351 1.9538502 1.9773 10.26 44.587
39779 149.93208 1.9555568 2.137 10.42 63.193
39791 149.9306 1.9547422 2.128 10.71 103.238
39801 150.35651 1.9551275 1.8677 10.26 51.441
39813 150.34523 1.9559007 2.1649 10.42 39.299
39873 149.95076 1.9563514 1.957 10.52 105.034
39916 150.05453 1.957583 1.9076 10.29 18.257
39963 149.92157 1.9582908 1.8358 10.28 91.178
40002 149.90018 1.9576845 1.8558 10.28 29.586
40077 150.29538 1.9597754 2.1917 10.78 67.37
40136 149.95232 1.9608326 2.0168 10.08 0.822
40221 150.00728 1.9614379 2.0512 10.14 44.994
40237 149.95412 1.9623234 1.8848 10.69 0.288
40358 149.95811 1.9635808 1.8218 10.22 32.741
40430 149.94316 1.9639698 1.9037 10.82 9.008
40443 150.14958 1.965234 1.8018 10.15 3.752
40492 149.94315 1.9653263 1.8477 10.62 63.175
40556 149.95969 1.9665066 1.8757 10.08 50.761
40620 150.11694 1.9672647 1.8806 10.5 32.289
40650 150.22913 1.967371 1.9915 10.83 26.535
40664 150.07587 1.9673675 1.9033 10.93 3.1
40681 150.35651 1.9680218 1.9203 10.7 39.421
40699 150.08733 1.9678782 2.1373 10.24 46.092
40703 149.95779 1.9686345 1.8536 10.26 1.124
40717 149.98753 1.9688691 2.071 10.6 34.268
40724 150.0668 1.9686093 2.0648 10.15 38.75
40740 150.11481 1.9685551 1.8659 11.07 133.785
40793 149.94745 1.9698461 2.1769 10.65 0.714
40801 150.22266 1.9697431 1.9905 10.53 79.563
40833 150.34877 1.9684716 1.8194 10.8 6.446
40848 150.20047 1.9704889 2.0214 10.37 1.482
40880 150.11465 1.9707841 1.9055 10.11 27.014
40967 149.94431 1.9724314 2.1754 10.2 4.359
41002 150.04308 1.9728159 1.8497 10.05 0.408
41003 150.18909 1.9724154 1.9185 10.23 23.595
41010 150.11143 1.9727412 1.8934 10.35 58.399
41067 149.90491 1.973244 1.9758 10.79 35.694
41089 150.32538 1.9739614 1.9105 10.29 0.675
41101 150.03403 1.9739379 2.0914 10.29 67.4
41107 149.94955 1.9745475 1.8188 10.08 0.247
41110 150.10313 1.97361 1.9903 10.08 53.566
41130 149.95062 1.9744593 1.8493 10.53 1.541
41155 150.03465 1.9746861 2.1168 10.65 103.022
41163 150.30904 1.9748106 2.0066 10.42 49.656
41176 149.95998 1.9748728 2.0032 10.7 35.788
41199 150.18744 1.9758141 1.9827 10.36 80.274
41338 149.95576 1.9764493 2.162 11.28 33.43
41355 149.94434 1.9782441 2.1057 10.62 14.287
41422 150.31187 1.9779269 2.1037 10.85 131.745
41465 150.12144 1.9796163 1.819 10.12 0.479
41475 150.09482 1.979272 1.8072 10.79 174.635
41492 150.23351 1.9792534 1.8326 10.33 0.809
41495 150.0361 1.9787807 2.0067 10.42 2.364
41611 149.83327 1.6058944 1.9789 10.05 3.389
41656 149.38828 1.6063335 1.8092 10.09 21.0
41684 149.7972 1.6068867 1.8711 10.37 2.873
41715 149.72733 1.6073782 1.811 10.07 45.649
41867 149.5313 1.6095343 1.9177 10.08 0.459
41881 149.72089 1.6089483 1.8921 11.08 8.701
41924 149.40678 1.6098469 1.8065 10.66 42.023
41953 149.71568 1.6102804 1.867 10.7 17.328
41969 149.61891 1.610934 1.85 10.58 65.656
41971 149.86646 1.6108109 1.9315 10.69 39.187
42002 149.56212 1.6110258 2.0891 10.75 4.418
42016 149.60738 1.6118284 2.1408 10.02 14.802
42074 149.6346 1.6118423 1.816 10.74 1.965
42077 149.77199 1.612445 2.1512 10.52 1.354
42086 149.67957 1.6124029 1.9131 10.56 2.043
42106 149.81709 1.6130985 1.8848 10.21 26.589
42115 149.74831 1.6130128 1.926 10.15 75.422
42176 149.67058 1.6136253 2.1978 10.15 14.025
42194 149.82358 1.6139863 1.8376 10.46 58.355
42250 149.75 1.615082 1.8882 10.34 69.823
42281 149.74902 1.6154726 1.8354 10.45 1.105
42293 149.49084 1.615533 1.9276 10.84 29.019
42339 149.57533 1.6161206 1.8282 10.8 14.426
42344 149.64082 1.6147671 1.8995 10.67 6.061
42345 149.76811 1.6169822 1.9205 10.57 315.689
42435 149.61681 1.6178856 1.9355 10.24 99.963
42521 149.64606 1.61875 1.9372 10.19 57.363
42624 149.80286 1.6199108 1.9631 10.49 137.093
42640 149.62553 1.6202735 1.9037 10.83 4.427
42716 149.79881 1.620785 1.9451 11.0 107.552
42724 149.63495 1.6207875 1.8006 10.58 3.103
42780 149.7964 1.6227582 2.0936 10.02 8.532
42821 149.61272 1.622125 1.8975 10.33 89.84
42826 149.50433 1.6226465 2.1192 10.71 51.524
42855 149.53334 1.622874 2.1317 10.22 25.512
42881 149.81192 1.623477 1.812 10.45 45.072
42998 149.51772 1.6249012 2.1093 10.83 40.028
43068 149.56953 1.6262077 2.0653 10.12 7.342
43084 149.56812 1.6266133 2.189 10.05 19.673
43106 149.55406 1.6261021 1.9578 10.96 44.629
43111 149.56886 1.6265039 2.0709 10.45 229.382
43118 149.7894 1.6269083 2.0162 10.07 71.845
43306 149.618 1.6288128 1.9835 10.75 3.219
43332 149.63567 1.6298366 1.9415 10.21 1.127
43337 149.72243 1.6289845 2.0415 10.81 93.013
43551 149.64357 1.6321396 1.8467 10.9 193.392
43562 149.53738 1.6313385 2.0291 10.2 41.269
43601 149.75644 1.6321751 1.8359 10.91 149.388
43626 149.7205 1.6335315 1.8808 10.1 34.83
43661 149.60529 1.6330674 2.0984 10.08 48.287
43741 149.59319 1.6343515 2.1719 10.64 117.94
43746 149.43555 1.6339202 1.8794 10.54 83.618
43799 149.64954 1.6353863 1.9378 10.39 29.421
43855 149.80232 1.6357774 1.8704 11.04 31.334
43901 149.66672 1.6370407 2.199 10.44 3.995
43933 149.49355 1.6369117 1.8308 10.87 7.283
43957 149.53697 1.6373914 2.0341 11.03 102.309
43971 149.86812 1.637136 2.1317 10.77 1.134
43996 149.57858 1.6381154 1.8679 10.26 29.243
44001 149.80324 1.637447 1.9295 10.7 52.124
44036 149.62291 1.6385034 1.969 10.47 82.438
44041 149.6227 1.6386935 2.1734 10.4 133.698
44042 149.8125 1.6382287 2.1919 10.71 107.104
44112 149.64488 1.6396629 2.1847 10.18 34.2
44114 149.80803 1.6390198 1.9239 10.47 104.826
44144 149.77042 1.6398139 1.9168 10.05 116.328
44168 149.56123 1.6399088 2.0254 10.08 50.574
44177 149.46971 1.6406913 1.9682 10.27 1.331
44205 149.81657 1.6402889 1.9552 11.08 45.98
44299 149.72607 1.6406009 2.042 10.37 24.302
44356 149.58755 1.642446 1.8217 10.23 39.3
44393 149.69005 1.6434582 1.8241 10.03 49.505
44513 149.81889 1.6447707 1.8842 10.69 3.151
44543 149.82471 1.6451354 1.9499 10.85 2.414
44908 149.47397 1.6492802 2.098 11.16 253.209
44918 149.62895 1.6500114 1.9835 10.59 29.481
44937 149.77162 1.6502619 1.8532 10.23 39.081
44976 149.62878 1.6509929 1.8845 10.51 39.128
45007 149.51801 1.6512533 1.9063 10.21 0.881
45012 149.55644 1.6513489 1.9999 10.34 65.619
45042 149.53587 1.6519094 1.8493 10.32 272.286
45075 149.7547 1.6522744 2.1192 10.09 65.167
45082 149.63321 1.6518469 2.1708 11.02 145.853
45150 149.88693 1.652666 1.8037 10.07 60.297
45153 149.46442 1.6534117 1.88 10.11 3.663
45277 149.70612 1.655144 1.8043 10.72 122.216
45289 149.70259 1.6545084 2.0231 10.12 22.375
45307 149.70602 1.6554627 1.8265 10.17 43.768
45378 149.70988 1.6561971 2.0436 10.73 68.063
45398 149.43723 1.6563556 2.1074 10.98 5.172
45415 149.61089 1.6572483 1.8649 10.86 132.422
45469 149.72456 1.6579828 1.9969 10.33 42.821
45481 149.55222 1.6583734 2.0758 10.06 15.877
45563 149.62492 1.6584626 1.9565 10.3 85.318
45568 149.4245 1.6584158 1.9775 10.72 215.798
45576 149.55916 1.6589024 2.1437 10.5 25.43
45622 149.82478 1.6602066 1.9005 10.5 59.785
45713 149.54179 1.6616493 2.0883 10.01 64.729
45769 149.76544 1.6606898 2.0933 10.53 1.029
45787 149.79535 1.6624436 1.9718 10.09 2.319
45820 149.6907 1.6625603 2.0131 10.42 1.151
45824 149.70921 1.6623912 1.9687 10.05 46.213
