id ra dec z_peak lmass SFR_tot
20231 150.29877 1.6769885 0.5084 10.6 2.999
20234 150.27525 1.6790507 0.5103 10.28 0.215
20237 150.01407 1.67925 0.3904 10.12 2.434
20278 149.96417 1.6803319 0.3852 11.9 2.941
20306 150.31436 1.6788303 0.5553 11.0 0.423
20310 149.9481 1.6788234 0.3841 10.63 1.912
20321 150.2029 1.6760675 0.2161 10.5 0.452
20337 149.95341 1.6804906 0.3788 10.16 0.295
20414 150.15356 1.6804826 0.22 10.22 0.088
20458 149.99899 1.6814167 0.2935 10.53 0.201
20460 149.95798 1.6817799 0.3788 10.11 0.173
20479 150.02608 1.6813616 0.3656 10.56 0.218
20488 150.02432 1.6833476 0.52 10.34 1.774
20496 150.02435 1.6828245 0.5178 10.5 7.437
20541 149.98479 1.6799552 0.2966 11.07 0.399
20551 150.29965 1.6771462 0.5179 11.38 2.163
20560 150.26021 1.6828438 0.3858 10.53 5.264
20562 149.93932 1.6821109 0.3732 10.05 0.142
20608 150.26775 1.6801479 0.2543 11.25 0.875
20610 150.36327 1.6823206 0.3058 10.81 0.528
20645 150.29303 1.6846007 0.5121 10.67 1.974
20648 150.28267 1.6835148 0.5127 10.65 0.516
20657 149.91968 1.6851006 0.4907 10.07 2.4
20688 149.97855 1.6841855 0.3706 10.38 0.483
20705 150.01787 1.6851755 0.5233 10.29 5.037
20713 149.92693 1.6840847 0.4979 10.8 0.298
20748 150.28525 1.6862653 0.5139 10.13 2.031
20756 149.94753 1.6854049 0.3764 10.65 0.187
20766 149.93507 1.6871295 0.4101 10.08 1.959
20786 150.28076 1.687349 0.5283 10.14 0.28
20797 150.36565 1.6859261 0.5431 10.38 8.484
20913 150.04105 1.6791137 0.2197 11.11 0.514
20968 150.20441 1.6872334 0.2228 10.13 0.168
20994 149.97534 1.6864949 0.4149 10.9 12.744
21026 150.34598 1.6908334 0.5741 10.44 0.86
21045 149.94658 1.6875503 0.2692 10.61 0.652
21049 150.32906 1.6877971 0.2555 10.51 0.814
21075 150.18121 1.6894646 0.2344 10.32 0.368
21167 150.28044 1.6916344 0.5201 10.39 0.407
21184 149.98007 1.6921107 0.367 10.44 0.209
21197 150.30125 1.6899483 0.5185 11.23 0.702
21272 150.18497 1.6943909 0.5924 10.14 14.756
21275 150.29163 1.6916035 0.5271 10.7 2.715
21291 150.28384 1.6938215 0.5128 10.6 0.224
21316 150.1571 1.6934592 0.528 10.64 1.463
21344 149.98239 1.6925917 0.369 10.97 0.356
21347 150.01215 1.694046 0.5414 10.15 3.503
21348 149.95815 1.6949635 0.401 10.26 3.22
21355 150.11986 1.6923952 0.3424 10.37 8.914
21367 150.17091 1.6909097 0.2109 10.63 3.5
21382 149.94241 1.6928273 0.358 10.38 0.295
21414 150.29971 1.696541 0.5264 10.23 1.325
21442 149.90849 1.6955792 0.3829 10.08 0.359
21465 149.92673 1.6978469 0.5081 10.1 0.807
21467 150.17641 1.6967413 0.5799 10.16 4.233
21471 149.9511 1.6972862 0.3705 10.29 0.125
21502 150.24719 1.6970677 0.5178 10.13 7.08
21507 150.11063 1.6977973 0.5226 10.09 2.049
21547 150.04134 1.6918237 0.2298 10.7 0.829
21617 150.26521 1.6995627 0.5191 10.14 2.734
21637 150.00307 1.6922895 0.4085 11.2 7.206
21682 150.27972 1.6956383 0.5155 11.13 1.218
21703 150.13931 1.7004219 0.5114 10.05 5.963
21750 150.30887 1.7015918 0.4935 10.22 4.958
21790 150.1076 1.6995602 0.3659 10.23 5.907
21814 150.34258 1.6985463 0.2972 10.74 2.111
21848 150.24496 1.7007602 0.2664 10.38 0.13
21858 150.16389 1.6976235 0.3773 10.36 1.086
21876 150.18156 1.7004293 0.2458 10.09 1.236
21947 150.15678 1.7041843 0.5158 10.08 0.682
21999 150.04408 1.7007782 0.3764 10.53 5.553
22003 149.95966 1.7042413 0.3839 10.08 0.206
22110 150.3038 1.7058897 0.5129 10.94 0.476
22136 150.1956 1.7069814 0.3499 10.16 0.096
22149 150.29507 1.7073075 0.5807 10.24 5.967
22170 150.20332 1.7048132 0.2233 10.52 0.242
22181 150.05515 1.706468 0.5218 10.54 0.901
22190 150.0325 1.7071646 0.4192 10.01 3.861
22195 150.34529 1.6993761 0.2928 10.65 2.214
22214 150.27257 1.707908 0.575 10.24 5.73
22250 150.07103 1.7066101 0.2887 10.09 3.576
22405 150.09006 1.7080629 0.363 10.46 0.393
22544 149.96022 1.712203 0.5207 10.69 2.036
22600 150.23206 1.7128863 0.4933 10.17 0.196
22704 150.09042 1.7123497 0.5118 10.85 9.101
22723 150.0118 1.7153453 0.5786 10.25 3.939
22803 149.99149 1.7145624 0.378 10.36 0.194
22870 150.05585 1.7161034 0.5768 10.68 11.46
22886 150.01575 1.716156 0.2835 10.15 0.247
22977 150.05466 1.7176121 0.5841 10.59 1.142
23072 150.26828 1.7190167 0.5851 10.36 16.229
23131 150.25455 1.7206903 0.5826 10.2 19.499
23146 150.22148 1.7133514 0.2658 10.89 0.425
23185 149.98714 1.7183053 0.5857 11.28 3.345
23195 150.28189 1.7194607 0.5111 10.6 3.748
23268 149.95987 1.721975 0.5472 10.19 0.962
23286 150.32903 1.7204269 0.2988 10.32 2.389
23323 150.34537 1.7195255 0.3595 10.83 2.406
23345 149.99049 1.7210613 0.385 10.44 12.863
23422 150.00708 1.7208413 0.3781 11.07 1.093
23425 150.2225 1.721612 0.2622 10.32 1.905
23467 150.04662 1.7241869 0.4503 10.38 2.2
23533 149.92317 1.7237667 0.343 10.2 5.058
23643 150.07365 1.7272073 0.4012 10.09 2.278
23662 149.95898 1.721558 0.5345 11.43 2.476
23671 150.18118 1.7242546 0.5517 10.11 0.766
23724 150.09724 1.7280571 0.3981 10.07 3.931
23780 150.35297 1.7288218 0.5085 10.79 0.428
23820 150.0007 1.7299076 0.3705 10.05 0.103
23831 150.25661 1.729964 0.516 10.46 1.24
23845 150.31189 1.7305541 0.5546 10.14 2.292
23858 150.26733 1.7289851 0.4481 10.68 14.99
23963 150.24463 1.7324593 0.5257 10.11 0.245
24109 150.17455 1.7316935 0.2728 10.16 3.723
24123 150.05746 1.7336566 0.5729 10.03 3.266
24135 149.93388 1.7333926 0.4769 10.46 0.843
24241 150.04387 1.7318403 0.3486 10.1 2.342
24280 149.92497 1.7355455 0.225 10.05 1.217
24359 150.25172 1.7365959 0.4112 10.82 0.365
24428 150.24994 1.7385457 0.3524 10.05 4.145
24481 150.26755 1.7397733 0.505 10.16 6.629
24485 150.0974 1.7368699 0.3991 10.67 1.688
24492 150.23055 1.73963 0.4691 10.34 5.433
24549 150.00989 1.7368284 0.2182 10.25 2.655
24582 150.02486 1.7407556 0.5986 10.41 0.364
24585 150.27605 1.7401243 0.3595 10.44 6.748
24636 150.26764 1.7412329 0.5442 10.55 5.466
24662 150.02959 1.737484 0.2742 10.97 0.55
24691 150.18124 1.7407739 0.3581 10.28 10.347
24770 150.25328 1.7419291 0.5083 10.61 15.506
24846 150.08421 1.7456335 0.5768 10.13 4.913
24929 150.13806 1.7465562 0.5776 10.22 0.409
24964 150.0554 1.7444906 0.2542 10.03 3.545
24983 150.21637 1.7418172 0.2721 10.95 4.954
24988 150.28543 1.7449781 0.3709 10.38 2.903
25005 149.95341 1.7468804 0.3587 10.44 1.259
25024 150.21069 1.7481225 0.4684 10.13 0.209
25033 150.2523 1.748401 0.5087 10.26 0.089
25153 150.08043 1.7491194 0.5218 10.69 0.392
25203 150.20691 1.7498983 0.3502 10.03 0.218
25325 150.11488 1.7525625 0.5537 10.21 5.917
25344 150.14841 1.7507362 0.3979 10.34 12.482
25465 150.13594 1.7509035 0.5246 11.08 18.434
25482 150.17882 1.7505196 0.261 10.38 1.599
25512 150.04091 1.7511204 0.4172 11.15 0.92
25543 150.19112 1.7514089 0.3398 10.92 0.899
25549 149.90375 1.7510618 0.5819 10.4 9.657
25566 150.18546 1.7548161 0.356 10.09 0.104
25575 150.31963 1.7540835 0.5535 10.15 2.381
25660 150.19299 1.7524034 0.2594 10.89 8.044
25704 149.92102 1.7530084 0.2053 10.19 0.868
25796 150.3688 1.7581031 0.592 10.12 14.942
25803 150.20764 1.7584248 0.3524 10.07 0.204
25812 150.2774 1.7571487 0.4971 10.37 3.583
25843 150.18028 1.7549915 0.357 10.82 0.444
25856 150.11526 1.7594589 0.4047 10.04 1.069
25892 150.10553 1.7586216 0.4165 10.14 3.328
25944 150.10941 1.7575988 0.5132 10.74 0.667
25948 150.21425 1.7577741 0.4719 11.13 0.938
26020 150.24886 1.7614393 0.5297 10.43 11.696
26046 150.17451 1.7620425 0.3614 10.23 0.292
26049 150.26254 1.7610314 0.5239 10.04 7.234
26059 150.24731 1.7612561 0.5322 10.25 5.078
26071 150.11185 1.7612238 0.356 10.33 0.481
26074 150.18166 1.762163 0.3622 10.42 0.186
26108 150.18167 1.7627512 0.3638 10.11 0.252
26133 150.2459 1.7622705 0.5691 10.38 15.529
26142 150.26842 1.7616498 0.52 10.86 0.543
26154 150.29951 1.7599148 0.3522 10.29 6.414
26155 150.12733 1.7617843 0.5595 10.11 4.581
26222 149.95657 1.7625637 0.3807 10.37 0.477
26267 150.25204 1.763167 0.3739 10.27 0.385
26286 150.04439 1.7609698 0.2667 10.74 0.33
26287 150.27921 1.7641172 0.354 10.02 9.418
26306 150.16885 1.7652791 0.3397 10.04 0.102
26477 149.96671 1.7656033 0.5869 10.32 0.473
26498 150.19585 1.7654749 0.3577 10.08 0.23
26512 150.17963 1.7671944 0.3757 10.17 0.193
26531 150.21545 1.766878 0.4384 10.72 0.234
26546 149.93932 1.7574642 0.2199 10.49 3.19
26550 150.13918 1.7646043 0.5019 10.78 14.921
26617 150.22836 1.7672937 0.4112 10.45 34.617
26655 150.18002 1.7688659 0.3537 11.6 2.597
26674 150.12759 1.7694207 0.3592 10.34 0.294
26845 149.92213 1.772956 0.3532 10.01 3.047
26855 150.06635 1.7721227 0.2686 10.52 0.331
26990 150.05605 1.7721959 0.2612 10.14 6.811
26999 149.93021 1.7725863 0.4185 11.1 1.799
27044 149.905 1.7761319 0.5594 10.29 0.35
27098 149.93913 1.7757189 0.3692 10.05 0.279
27151 150.19511 1.7735217 0.3471 10.88 1.818
27244 150.31412 1.7768176 0.4915 10.5 5.765
27475 150.14284 1.7815026 0.5205 10.03 2.989
27490 150.10211 1.7791418 0.4924 10.7 8.674
27491 150.25067 1.7753659 0.5146 10.89 1.763
27512 150.25131 1.7798362 0.5198 10.97 0.883
27549 150.25925 1.7812304 0.3531 10.51 5.941
27557 150.13655 1.7818205 0.5209 10.26 0.283
27574 150.12512 1.7828207 0.5344 10.2 8.596
27581 149.92587 1.7776622 0.3839 10.55 25.698
27669 149.9985 1.7832665 0.4688 10.08 2.486
27713 149.92657 1.7814041 0.4231 10.72 9.025
27737 150.06931 1.7830285 0.4023 10.27 1.718
27745 150.34972 1.7840614 0.3916 10.23 0.783
27750 150.1925 1.7845713 0.5727 10.47 0.36
27764 149.90398 1.7833196 0.282 10.4 8.845
27831 149.91457 1.7833456 0.2699 10.5 2.255
27959 150.13925 1.7855422 0.5242 10.56 0.731
28011 150.19095 1.7871659 0.3941 10.36 2.055
28022 150.14426 1.7893616 0.5448 10.64 13.441
28023 150.14806 1.7842319 0.3639 10.88 1.403
28046 150.16859 1.7850436 0.3466 10.86 0.371
28086 149.91537 1.781907 0.2667 10.63 3.98
28125 150.05449 1.7872097 0.4143 10.04 8.097
28140 149.92363 1.7898501 0.3655 10.04 4.068
28194 149.98357 1.7910625 0.407 10.23 6.431
28195 150.26836 1.7882694 0.3786 10.89 3.267
28196 150.26411 1.7923601 0.5876 10.11 15.438
28224 150.20808 1.7897227 0.3398 10.55 0.96
28253 149.95642 1.7878643 0.3857 10.96 6.748
28307 150.20941 1.7915882 0.3774 10.45 8.056
28371 150.29842 1.7922832 0.3258 10.35 0.334
28424 150.16891 1.79312 0.3561 10.31 0.213
28425 149.98253 1.7922136 0.3476 10.25 0.212
28436 150.19775 1.791561 0.3134 10.57 2.605
28520 150.33856 1.7940915 0.3461 10.4 9.44
28527 149.94095 1.7937603 0.4196 10.94 0.841
28538 150.2104 1.7912942 0.2967 11.24 2.056
28600 149.98343 1.7919979 0.3496 10.94 1.035
28603 149.94055 1.7896811 0.375 11.27 0.759
28694 150.17175 1.7964162 0.3574 10.18 0.251
28760 150.0807 1.7967211 0.3857 10.53 3.099
28764 149.94131 1.7970257 0.4127 10.4 3.958
28777 150.31847 1.799605 0.3178 10.01 4.82
28855 150.077 1.8001664 0.3782 10.23 5.755
29010 149.98734 1.8026576 0.3312 10.35 0.157
29082 150.25404 1.8023961 0.5096 10.11 4.579
29150 150.21674 1.8053795 0.5248 10.16 0.243
29158 150.04153 1.8012201 0.2705 10.03 5.006
29204 150.22823 1.8063469 0.5737 10.24 1.848
29242 150.21466 1.8042498 0.5155 10.52 0.307
29297 150.18918 1.8067009 0.5238 10.33 8.908
29303 150.22273 1.8071659 0.5594 10.14 6.08
29374 149.94324 1.8052016 0.374 10.56 4.197
29376 149.98375 1.8067379 0.4762 10.62 0.772
29396 150.05168 1.8070425 0.446 10.4 4.224
29401 150.13216 1.8068122 0.3473 10.41 0.532
29422 150.31239 1.8073103 0.432 10.27 12.196
29470 150.0423 1.8070416 0.4206 10.16 2.243
29504 150.21843 1.8091156 0.5341 10.56 12.66
29654 150.26268 1.8081479 0.2877 10.1 1.799
29677 150.14336 1.8117644 0.532 10.79 0.482
29750 150.10165 1.8135515 0.3808 10.51 2.15
29810 150.0722 1.8131675 0.3745 10.21 4.827
29909 149.93784 1.8154697 0.3345 10.27 0.11
30006 150.10156 1.8138745 0.3603 10.66 1.741
30007 150.21194 1.8156847 0.5213 10.67 0.449
30080 149.94318 1.817116 0.5176 10.73 0.475
30084 150.35732 1.8162565 0.4935 10.3 10.141
30089 150.20956 1.8185585 0.5096 10.1 0.185
30103 150.22708 1.8140324 0.2793 10.56 2.215
30134 150.28851 1.8191875 0.4992 10.08 0.82
30221 150.30135 1.8203847 0.576 10.07 0.636
30251 150.12312 1.8194335 0.354 10.42 0.255
30257 150.21037 1.8164855 0.5229 11.2 0.589
30268 150.2146 1.8191346 0.5212 10.85 0.359
30300 150.1797 1.8166633 0.3631 11.09 10.278
30311 150.22922 1.8205914 0.5166 10.56 0.786
30327 150.23051 1.8210417 0.5079 10.03 8.293
30328 149.92992 1.8188688 0.3439 10.34 4.968
30583 149.94279 1.8225294 0.3722 10.32 5.401
30586 150.06763 1.8230305 0.3595 10.16 5.063
30631 149.98808 1.8230197 0.3373 10.51 5.404
30684 150.11871 1.824317 0.4082 10.53 1.246
30701 149.91866 1.8266979 0.5243 10.42 2.398
30718 149.96156 1.8256006 0.3471 10.35 0.225
30778 150.00632 1.8235539 0.5315 11.02 2.132
30782 150.20667 1.8232648 0.532 11.31 1.84
30853 149.91425 1.8281076 0.5207 10.75 0.274
30868 149.90898 1.8293691 0.5636 10.48 17.478
30883 150.17058 1.8296368 0.3906 10.29 1.736
30954 149.99638 1.8282434 0.3653 10.32 4.468
30964 150.06363 1.8287896 0.4109 10.49 4.004
30972 149.9212 1.8294294 0.4177 10.34 1.665
30977 149.91608 1.8303031 0.5221 10.35 0.436
31068 149.91756 1.8312246 0.5257 10.52 0.476
31195 150.04488 1.8339711 0.5726 10.31 0.867
31205 149.94092 1.8283373 0.3713 11.18 12.432
31233 150.25462 1.8327267 0.5096 10.54 9.889
31261 149.9874 1.8320407 0.2689 10.65 0.219
31283 150.20015 1.8348529 0.5174 10.25 0.318
31300 150.1409 1.8326912 0.4066 10.54 11.802
31324 150.23111 1.834419 0.5467 10.13 5.666
31345 150.25317 1.8314191 0.5128 10.44 17.895
31400 150.32964 1.8359661 0.5642 10.12 2.764
31487 150.04494 1.8332807 0.4193 11.18 0.661
31531 150.21193 1.8346037 0.5064 10.72 5.87
31557 150.05226 1.8375568 0.4159 10.29 4.034
31558 149.98566 1.8299389 0.3429 11.14 25.653
31578 150.12009 1.8376238 0.5166 10.55 1.274
31672 150.21954 1.8393168 0.5043 10.09 2.354
31695 150.26122 1.8345422 0.3511 10.33 6.942
31844 150.27023 1.8422728 0.5972 10.17 8.489
31848 149.95718 1.8416771 0.4272 10.52 3.657
31857 150.26717 1.8425055 0.5755 10.34 3.514
31861 150.2731 1.840275 0.2496 10.56 0.292
31881 150.0349 1.8409661 0.3312 10.74 0.244
31890 150.13786 1.8433537 0.5442 10.04 0.363
31946 150.0293 1.8410617 0.3556 10.02 0.218
31956 149.97401 1.8431343 0.4001 10.16 3.569
32027 149.93312 1.8420635 0.3417 10.61 0.397
32062 150.13835 1.8440323 0.5492 10.17 33.236
32090 149.96484 1.8451676 0.574 10.25 16.771
32161 150.23061 1.8447033 0.5547 10.55 1.354
32225 150.27853 1.8403456 0.3743 10.39 3.097
32272 150.31512 1.8479373 0.5545 10.16 16.263
32288 150.14001 1.8469739 0.5174 10.46 3.875
32301 149.91475 1.8483361 0.5572 10.86 0.311
32316 150.02789 1.8409171 0.3381 11.1 0.569
32328 150.12128 1.8491002 0.5172 10.31 0.15
32364 150.13582 1.8501042 0.5435 10.17 0.154
32391 150.26239 1.8451523 0.2687 10.19 1.478
32417 150.11403 1.8491468 0.5135 10.51 2.488
32422 150.31886 1.8480215 0.3846 10.26 3.474
32434 150.34625 1.8502988 0.5736 10.25 10.657
32435 150.13148 1.849521 0.5276 10.43 0.199
32439 150.13348 1.8467523 0.5301 11.23 4.333
32479 149.98334 1.8491141 0.3507 10.41 7.816
32491 150.2738 1.8408936 0.2511 11.08 1.189
32608 150.11899 1.8508403 0.5245 11.09 0.422
32610 150.28413 1.8521901 0.2689 10.2 0.18
32648 150.23354 1.8511941 0.3517 10.46 0.973
32679 150.11346 1.852891 0.3339 10.34 2.108
32695 150.21648 1.8539588 0.5642 10.04 4.342
32832 149.99808 1.8568274 0.521 10.19 3.613
32863 150.08565 1.8556345 0.552 10.33 0.374
32870 150.34973 1.8577819 0.5109 10.1 1.955
32899 149.99744 1.8576225 0.5223 10.52 0.294
32964 150.12567 1.858248 0.5188 10.13 4.149
33017 150.15131 1.8584296 0.3655 10.06 1.834
33035 150.13239 1.8539774 0.5245 11.51 1.601
33128 150.20529 1.8578157 0.3256 10.76 0.255
33147 150.35759 1.8589858 0.5169 10.92 7.188
33169 150.36314 1.8579205 0.5419 10.57 13.469
33218 150.07018 1.8591659 0.3416 10.6 0.89
33245 149.99391 1.8586848 0.3468 10.72 9.174
33273 149.94354 1.8616927 0.5626 10.58 0.649
33290 150.36591 1.8629488 0.5411 10.01 0.183
33321 150.08516 1.85691 0.5389 11.27 2.667
33352 150.05273 1.8604586 0.4425 10.52 13.817
33383 149.99931 1.8625884 0.514 10.37 2.712
33494 150.13615 1.8612715 0.5195 11.48 2.073
33534 150.36668 1.8636961 0.566 11.3 1.948
33606 149.92958 1.8668112 0.3673 10.11 0.209
33644 150.16743 1.8583413 0.349 11.05 4.617
33658 150.25827 1.8679028 0.5089 10.26 3.974
33666 150.14095 1.8684934 0.5181 10.13 1.502
33672 150.0313 1.8664694 0.4283 10.53 1.002
33699 150.02972 1.8660209 0.3431 10.22 0.181
33703 150.01701 1.8685925 0.496 10.1 0.528
33769 150.03027 1.8690314 0.4243 10.4 4.388
33774 150.03661 1.8687079 0.5895 10.17 6.331
33800 150.07169 1.8646073 0.3286 10.61 0.433
33807 150.19633 1.870194 0.5277 10.3 4.126
33812 150.12228 1.8694366 0.5182 10.84 1.396
33872 150.04425 1.8691046 0.5583 10.14 4.759
33900 150.25092 1.8640285 0.5221 11.29 3.436
33912 150.01476 1.8715911 0.4142 10.01 2.601
33932 150.13104 1.8719574 0.5656 10.27 4.396
33939 150.27536 1.8706526 0.2695 10.57 0.245
33958 150.13329 1.8716801 0.5194 10.47 2.784
33979 150.17836 1.8679321 0.5047 11.01 14.459
34008 150.26534 1.8732873 0.5085 10.48 0.172
34018 150.23364 1.8705347 0.2782 10.39 5.336
34022 150.26532 1.868678 0.5191 11.0 0.914
34027 150.2308 1.8712333 0.4261 10.03 4.108
34038 150.01663 1.8702857 0.3328 10.88 9.609
34080 150.22723 1.8736399 0.4184 10.06 1.221
34210 150.03358 1.8696387 0.418 11.14 0.593
34212 150.1496 1.8735298 0.5249 10.42 8.916
34222 150.02251 1.8756196 0.5511 10.51 6.286
34259 150.1517 1.8720505 0.5725 10.7 1.034
34302 150.17406 1.8762352 0.5088 10.55 1.078
34307 150.27936 1.8762234 0.5197 10.63 0.342
34326 149.97592 1.877394 0.5313 10.12 4.667
34361 150.36392 1.8769176 0.5183 10.79 9.176
34393 150.26382 1.8765203 0.4889 10.42 6.101
34401 150.15285 1.8769938 0.5591 10.55 1.4
34403 150.16388 1.8780242 0.5286 10.27 3.413
34575 150.25604 1.8803645 0.5108 10.21 7.758
34623 150.16371 1.8787766 0.527 11.12 1.848
34627 149.94347 1.8809534 0.5421 10.36 0.779
34708 150.2515 1.8822159 0.512 10.08 3.197
34751 150.03247 1.8828706 0.4745 10.23 0.263
34818 149.92366 1.8831322 0.3662 10.21 1.308
34966 150.15704 1.8854758 0.5301 10.48 9.447
35114 150.13712 1.8872833 0.5761 10.28 0.258
35150 150.07858 1.8877076 0.4851 10.49 0.38
35202 149.91992 1.8887587 0.3532 10.01 4.244
35277 149.93697 1.8895179 0.4198 10.28 3.365
35290 150.04153 1.8865328 0.2344 10.21 1.895
35353 150.25903 1.8913858 0.4287 10.08 3.373
35381 150.24248 1.8912075 0.5034 10.43 4.86
35450 150.13795 1.8898373 0.3758 10.87 0.721
35469 150.02066 1.8853681 0.3331 10.97 1.123
35578 149.93832 1.8917519 0.2244 10.26 2.114
35606 150.07469 1.8920346 0.3643 10.26 1.824
35772 150.15396 1.894587 0.5645 10.93 18.896
35788 149.90868 1.8972615 0.5186 10.13 4.525
35807 150.15823 1.8909726 0.3664 10.79 3.848
35851 150.2538 1.8970484 0.3713 10.71 0.313
35897 150.36551 1.8981948 0.3647 10.17 2.099
35945 150.08534 1.8958302 0.3434 10.35 0.24
35971 149.90059 1.8987886 0.3389 10.56 0.318
36012 150.12556 1.8981199 0.3094 10.64 5.318
36045 150.34714 1.9014111 0.394 10.15 2.042
36061 149.90929 1.8986753 0.466 10.74 8.844
36129 150.08757 1.8998524 0.3443 10.55 5.751
36149 150.29413 1.9033237 0.5105 10.26 0.214
36208 150.29224 1.9042102 0.5034 10.57 0.849
36335 149.93927 1.9056191 0.5418 10.24 2.448
36348 150.29341 1.9013187 0.5107 11.16 8.841
36355 149.96858 1.9049666 0.3581 10.38 0.929
36375 150.08781 1.9051905 0.3549 10.04 3.308
36390 149.92606 1.9064701 0.576 10.51 0.416
36516 150.11703 1.9051201 0.3096 10.85 1.012
36528 150.13786 1.9039592 0.2151 10.27 12.259
36534 150.20074 1.9079703 0.4266 10.02 3.868
36559 150.33049 1.9060813 0.3974 10.71 0.338
36598 150.34178 1.9060868 0.544 11.1 2.328
36616 150.3436 1.9092882 0.5287 10.24 0.453
36637 150.02412 1.9043385 0.2253 10.58 0.145
36725 150.21098 1.9059043 0.2915 11.15 1.302
36749 150.07018 1.9101489 0.3462 10.37 1.885
36757 150.08275 1.9074273 0.3633 10.34 2.697
36759 150.27275 1.9105695 0.5573 10.37 12.22
36865 150.00092 1.9106556 0.3446 10.3 2.022
36876 150.28876 1.910063 0.2118 10.05 2.829
36900 150.19914 1.9125319 0.537 10.7 0.458
36946 149.98 1.9086472 0.2658 10.01 1.502
37068 150.21571 1.9116591 0.3685 10.64 4.697
37075 150.3427 1.9167713 0.5023 10.12 2.183
37206 150.35919 1.9121133 0.3629 10.58 0.452
37246 149.96179 1.9142672 0.3373 10.29 6.398
37252 150.04298 1.9145694 0.2677 10.84 0.499
37435 150.21921 1.9185694 0.3649 10.83 0.368
37443 150.22935 1.9219011 0.5242 10.09 2.663
37459 150.23396 1.9208235 0.5427 10.5 8.099
37479 150.05861 1.9208287 0.4721 10.47 0.495
37494 150.18477 1.9211105 0.5666 10.28 6.873
37514 150.23149 1.920004 0.3113 10.47 4.473
37577 150.16685 1.9192899 0.3445 10.82 6.953
37668 150.22362 1.9220319 0.3038 10.28 1.66
37692 150.3661 1.9245663 0.4594 10.13 0.316
37704 150.13084 1.9240519 0.3122 10.71 0.181
37728 150.00336 1.9172672 0.2654 11.05 0.637
37755 149.95346 1.9250612 0.5994 10.38 0.431
37765 150.23116 1.9241899 0.5544 10.83 3.347
37767 150.30482 1.9254397 0.4448 10.37 12.047
37799 150.2477 1.9262683 0.527 10.33 12.289
37896 149.97031 1.9254566 0.4247 10.85 15.255
37973 150.32726 1.9285684 0.596 10.06 27.994
37985 150.23212 1.9250115 0.23 10.7 2.591
37993 150.14848 1.9292598 0.524 10.07 7.211
38058 150.33159 1.9212141 0.2202 11.12 29.573
38168 150.15652 1.9303592 0.5984 10.26 9.203
38209 149.9359 1.9328381 0.5989 10.19 7.135
38259 150.25414 1.930254 0.3694 10.62 1.657
38367 149.93021 1.9333951 0.5849 10.69 13.284
38376 149.94843 1.9321628 0.3291 10.49 17.841
38410 150.36327 1.9343224 0.4712 10.35 4.967
38424 149.9705 1.9306158 0.3666 10.66 2.404
38608 150.17812 1.9358498 0.4292 10.69 14.312
38609 150.17924 1.9358715 0.353 10.47 3.276
38698 150.15144 1.9359689 0.333 10.86 20.636
38791 150.03304 1.9384048 0.4311 10.33 1.685
38802 150.27815 1.9391611 0.5195 10.85 0.389
38877 150.13014 1.9392173 0.3548 10.3 3.457
38986 150.071 1.9425462 0.4216 10.44 5.293
39078 150.06429 1.9403738 0.458 10.65 0.675
39225 150.31239 1.945287 0.5404 10.79 3.012
39329 150.23401 1.945136 0.3758 10.75 16.221
39330 150.16299 1.9392322 0.3612 10.93 4.421
39376 150.19621 1.9482185 0.4497 10.19 15.243
39449 150.06218 1.9472524 0.4455 10.58 0.543
39484 150.1946 1.9474189 0.4406 11.08 1.117
39577 149.97012 1.9468882 0.4658 10.26 7.619
39585 150.07355 1.9477181 0.3648 10.77 3.317
39590 150.24689 1.9511203 0.5436 10.33 4.296
39601 150.09311 1.9486356 0.4443 10.69 0.635
39654 150.2326 1.9510711 0.4793 10.41 11.152
39698 150.13103 1.9528437 0.3678 10.05 0.11
39722 150.20761 1.9518563 0.37 10.2 5.802
